分田,137.1831865,36.67463646,富山県富山市婦中町羽根新
田島,137.1786383,36.67250674,富山県富山市婦中町田島
鵜坂農協前,137.1752045,36.66968767,富山県富山市婦中町夢ケ丘
下轡田,137.1731143,36.6679382,富山県富山市婦中町下轡田
宮ヶ島,137.1696537,36.66556811,富山県富山市婦中町下坂倉
速星一区,137.1653382,36.66287108,富山県富山市婦中町西本郷
速星,137.1599473,36.66178345,富山県富山市婦中町速星
日産化学前,137.1562393,36.66135479,富山県富山市婦中町笹倉
笹倉一区前,137.152953,36.66083901,富山県富山市婦中町笹倉
落合橋詰,137.1480073,36.66109073,富山県富山市婦中町富川
婦中保健福祉センター,137.1399118,36.6583198,富山県富山市婦中町羽根
下邑口,137.1380587,36.65778112,富山県富山市婦中町羽根
羽根,137.1307917,36.65688351,富山県富山市婦中町羽根
国立病院口,137.1251669,36.65113325,富山県富山市婦中町小長沢
長沢,137.1236676,36.64992495,富山県富山市婦中町長沢
蓮花寺,137.1146138,36.64359124,富山県富山市婦中町千里
下瀬,137.1046664,36.63822673,富山県富山市婦中町下瀬
外輪野,137.0964401,36.63271089,富山県富山市婦中町外輪野
音川,137.093693,36.62998124,富山県富山市婦中町外輪野
馬頭観音前,137.0914253,36.62664037,富山県富山市婦中町三瀬
三の瀬,137.0912134,36.62164296,富山県富山市婦中町三瀬
道島,137.0860144,36.60657283,富山県富山市婦中町外輪野
皆杓,137.0847042,36.60163865,富山県富山市婦中町上野
中の瀬,137.08424,36.59792076,富山県富山市山田中瀬
小島（山田）,137.0807069,36.59427859,富山県富山市婦中町皆杓
山田農協前,137.0818898,36.59120374,富山県富山市八尾町竹ノ内
中村（山田中村）,137.0804365,36.5889377,富山県富山市八尾町竹ノ内
山田小学校前,137.08017,36.58474878,富山県富山市八尾町竹ノ内
山田行政センター,137.0796998,36.5790953,富山県富山市山田湯
鎌倉,137.0766155,36.57380698,富山県富山市八尾町高瀬
小谷,137.0757211,36.57692563,富山県富山市八尾町追分
赤目谷,137.0711868,36.57789879,富山県富山市山田小谷
牛岳温泉健康センター,137.0668754,36.57990409,富山県富山市山田赤目谷
八尾鏡町,137.1344873,36.57689435,富山県富山市八尾町妙川寺
八尾横町,137.1354477,36.57780079,富山県富山市八尾町西町
今町,137.1373893,36.57906618,富山県富山市八尾町東町
新今町,137.1382642,36.57951902,富山県富山市八尾町下笹原
東町,137.1362126,36.57751053,富山県富山市八尾町東町
聞名寺下,137.139626,36.58120595,富山県富山市八尾町下笹原
眼鏡橋詰,137.1411882,36.58305753,富山県富山市八尾町田中
八尾行政センター,137.1409083,36.58454635,富山県富山市八尾町下新町
福島,137.1418421,36.586759,富山県富山市八尾町井田新
杉原橋詰,137.1417632,36.59120642,富山県富山市八尾町福島三丁目
新井田橋,137.1410577,36.59532237,富山県富山市八尾町石戸
石戸,137.1404714,36.59891855,富山県富山市八尾町石戸
上高善寺,137.1390943,36.60557437,富山県富山市八尾町上高善寺
下高善寺,137.1380549,36.61068236,富山県富山市婦中町上吉川
舘本郷,137.1371161,36.61524216,富山県富山市八尾町舘本郷
翠尾,137.135941,36.62099107,富山県富山市八尾町翠尾
小倉,137.1346282,36.62717349,富山県富山市婦中町小倉
千里駅前,137.1308978,36.63469102,富山県富山市婦中町千里
富崎,137.1280768,36.64046142,富山県富山市婦中町富崎
河原町,137.1269549,36.64275335,富山県富山市北押川
長沢,137.1242197,36.64820788,富山県富山市婦中町長沢
速星一区,137.1660151,36.66448635,富山県富山市婦中町西本郷
速星二区,137.1615941,36.65864797,富山県富山市婦中町速星
速星中学校前,137.1628786,36.65593042,富山県富山市婦中町砂子田
砂子田,137.1649783,36.64999149,富山県富山市婦中町砂子田
中名,137.1661111,36.64653781,富山県富山市婦中町中名
熊野,137.1674345,36.64213158,富山県富山市婦中町西本郷
堀,137.1689817,36.63651575,富山県富山市婦中町萩島
堀中央,137.1706673,36.63419798,富山県富山市婦中町堀
萩の島,137.1718804,36.63231111,富山県富山市婦中町十五丁
宮野小学校前,137.1703454,36.62950899,富山県富山市婦中町地角
野下,137.1698395,36.62583079,富山県富山市婦中町広田
広田,137.1678926,36.62255393,富山県富山市婦中町広田
